ticker,class,figi,isin,und_bench_isin,security,name,type,coupon,cpn_type,dcc,cpn_freq,days_settle,start_date,cpn_first,acc_first,maturity,mty_typ,rank,amt_out,country,currency,status,term,TTM,date,bidPrice,askPrice,bidYield,askYield,midPrice,midYield,calc_yield,calc_zspread,calc_dv01,calc_duration,calc_convexity
IBM,Corp,BBG0152L6H31,US459200KN07,US91282CJZ59,IBM 2.72 02/09/32,IBM CORP,GLOBAL,2.72,FIXED,30/360,2,2,2022-02-09,2022-08-09,2022-02-09,2032-02-09,CALLABLE,Sr Unsecured,500.0,US,USD,ACTV,9.998631074606434,7.838466803559206,2024-04-08,85.172,85.718,5.034,4.941,85.445,4.9875,4.987483732402326,7.191159028762137,6.177035897721561,6.915135477767817,54.89583449192557
IBM,Corp,BBG0152L6HW9,US459200KP54,US912810TV08,IBM 3.43 02/09/52,IBM CORP,GLOBAL,3.43,FIXED,30/360,2,2,2022-02-09,2022-08-09,2022-02-09,2052-02-09,CALLABLE,Sr Unsecured,650.0,US,USD,ACTV,29.998631074606433,27.838466803559207,2024-04-08,69.994,70.811,5.562,5.488,70.4025,5.525,5.5244270466268075,60.19050547384281,13.33812236337256,16.141945671948264,369.26915286673585
IBM,Corp,BBG018WYFHJ7,US459200KT76,US91282CKE02,IBM 4.15 07/27/27,IBM CORP,GLOBAL,4.15,FIXED,30/360,2,3,2022-07-27,2023-01-27,2022-07-27,2027-07-27,CALLABLE,Sr Unsecured,750.0,US,USD,ACTV,4.999315537303217,3.299110198494182,2024-04-08,97.18,97.457,5.088,4.994,97.3185,5.041,5.041521318256856,13.192847261793561,3.0302893842539946,3.048012274421578,11.184098915935966
IBM,Corp,BBG018WYFHX1,US459200KU40,US91282CJZ59,IBM 4.4 07/27/32,IBM CORP,GLOBAL,4.4,FIXED,30/360,2,3,2022-07-27,2023-01-27,2022-07-27,2032-07-27,CALLABLE,Sr Unsecured,750.0,US,USD,ACTV,10.001368925393566,8.301163586584531,2024-04-08,94.978,95.395,5.15,5.086,95.1865,5.118,5.118488900363446,20.3501960422579,6.899780916886301,6.858046468697176,56.137512382145324
IBM,Corp,BBG018WYFJ12,US459200KV23,US912810TV08,IBM 4.9 07/27/52,IBM CORP,GLOBAL,4.9,FIXED,30/360,2,3,2022-07-27,2023-01-27,2022-07-27,2052-07-27,CALLABLE,Sr Unsecured,750.0,US,USD,ACTV,30.001368925393567,28.301163586584533,2024-04-08,91.156,92.032,5.521,5.455,91.594,5.4879999999999995,5.487952806055545,56.69168102641043,15.90637021161011,15.005716769515903,331.8679107613172
IBM,Corp,BBG01DMT8922,US459200KW06,US91282CKH33,IBM 4 1/2 02/06/26,IBM CORP,GLOBAL,4.5,FIXED,30/360,2,4,2023-02-06,2023-08-06,2023-02-06,2026-02-06,AT MATURITY,Sr Unsecured,850.0,US,USD,ACTV,3.0006844626967832,1.8316221765913758,2024-04-08,99.11,99.311,5.013,4.896,99.2105,4.9544999999999995,4.956083588302136,3.167884123907137,1.7426113453531193,1.736320672723622,3.9327023927416924
IBM,Corp,BBG01DMT8986,US459200KX88,US91282CKG59,IBM 4 1/2 02/06/28,IBM CORP,GLOBAL,4.5,FIXED,30/360,2,4,2023-02-06,2023-08-06,2023-02-06,2028-02-06,CALLABLE,Sr Unsecured,1000.0,US,USD,ACTV,4.999315537303217,3.8302532511978096,2024-04-08,98.362,98.61,4.974,4.901,98.48599999999999,4.9375,4.938250206410884,2.1517091862208737,3.5088784111639613,3.482425334253605,14.481227945921171
IBM,Corp,BBG01DMT89M0,US459200KY61,US91282CJZ59,IBM 4 3/4 02/06/33,IBM CORP,GLOBAL,4.75,FIXED,30/360,2,4,2023-02-06,2023-08-06,2023-02-06,2033-02-06,CALLABLE,Sr Unsecured,750.0,US,USD,ACTV,10.001368925393566,8.83230663928816,2024-04-08,96.878,97.365,5.195,5.124,97.1215,5.1594999999999995,5.159474469721319,24.03298185985302,7.369228565563253,7.14102799578226,61.446100128525856
IBM,Corp,BBG01DMT89X8,US459200KZ37,US912810TV08,IBM 5.1 02/06/53,IBM CORP,GLOBAL,5.09999999999999,FIXED,30/360,2,4,2023-02-06,2023-08-06,2023-02-06,2053-02-06,CALLABLE,Sr Unsecured,650.0,US,USD,ACTV,30.001368925393567,28.83230663928816,2024-04-08,94.182,95.042,5.504,5.442,94.612,5.473,5.473195008933544,55.11720158796825,16.430795769099333,15.020855907148922,334.7631251582769
MS,Corp,BBG0072J1B86,US6174467Y92,US91282CKH33,MS 4.35 09/08/26,MORGAN STANLEY,DOMESTIC MTN,4.34999999999999,FIXED,30/360,2,2,2014-09-08,2015-03-08,2014-09-08,2026-09-08,AT MATURITY,Subordinated,2250.0,US,USD,ACTV,12.0,2.4175222450376452,2024-04-08,97.595,97.845,5.426,5.312,97.72,5.369,5.3688865676522255,44.735263460076574,2.272988404189008,2.2820115833788095,6.465474837093046
MS,Corp,BBG00001WGX9,US617446HD43,US91282CJZ59,MS 7 1/4 04/01/32,MORGAN STANLEY,GLOBAL,7.25,FIXED,30/360,2,2,2002-04-03,2002-10-01,2002-04-03,2032-04-01,AT MATURITY,Sr Unsecured,984.55,US,USD,ACTV,29.9958932238193,7.9808350444900755,2024-04-08,112.929,113.398,5.245,5.178,113.1635,5.2115,5.211269862949848,29.38796727593849,7.420345880977968,6.242187337100663,47.98503074159654
MS,Corp,BBG00000DYG2,US61746BCY02,US91282CKH33,MS 6 1/4 08/09/26,MORGAN STANLEY,DOMESTIC MTN,6.25,FIXED,30/360,2,2,2006-08-09,2007-02-09,2006-08-09,2026-08-09,AT MATURITY,Sr Unsecured,723.23,US,USD,ACTV,20.0,2.3353867214236823,2024-04-08,102.019,102.265,5.313,5.201,102.142,5.257,5.257252402603626,34.006555379458206,2.258015295446634,2.1620890041618384,5.922116553168713
MS,Corp,BBG00C025VB2,US61746BDZ67,US91282CKH33,MS 3 7/8 01/27/26,MORGAN STANLEY,GLOBAL,3.875,FIXED,30/360,2,2,2016-01-27,2016-07-27,2016-01-27,2026-01-27,AT MATURITY,Sr Unsecured,3000.0,US,USD,ACTV,10.001368925393566,1.8042436687200547,2024-04-08,97.452,97.641,5.378,5.264,97.54650000000001,5.321,5.320923767525204,39.76859452993146,1.7083163172076195,1.723001668588906,3.8714395304009974
MS,Corp,BBG00FRY84X9,US61746BEF94,US91282CKE02,MS 3 5/8 01/20/27,MORGAN STANLEY,US DOMESTIC,3.625,FIXED,30/360,2,2,2017-01-20,2017-07-20,2017-01-20,2027-01-20,AT MATURITY,Sr Unsecured,3000.0,US,USD,ACTV,9.998631074606434,2.784394250513347,2024-04-08,96.087,96.303,5.153,5.066,96.195,5.1095,5.10949742007618,19.177750753284183,2.572153043976862,2.61679726686475,8.348999670957188
MS,Corp,BBG00FRY86T9,US61746BEG77,US912810TZ12,MS 4 3/8 01/22/47,MORGAN STANLEY,US DOMESTIC,4.375,FIXED,30/360,2,2,2017-01-20,2017-07-22,2017-01-20,2047-01-22,AT MATURITY,Sr Unsecured,2250.0,US,USD,ACTV,30.0041067761807,22.78986995208761,2024-04-08,85.343,86.215,5.512,5.437,85.779,5.4745,5.474255420267584,55.308908416317095,13.413076997909572,13.833466652769527,264.54922173691006
MS,Corp,BBG00801CC81,US61747YDY86,US912810TZ12,MS 4.3 01/27/45,MORGAN STANLEY,GLOBAL,4.29999999999999,FIXED,30/360,2,2,2015-01-27,2015-07-27,2015-01-27,2045-01-27,AT MATURITY,Sr Unsecured,2500.0,US,USD,ACTV,30.001368925393567,20.804928131416837,2024-04-08,85.84,86.559,5.445,5.381,86.1995,5.413,5.413258068263531,49.28349508843133,12.673992100960895,13.216426716032645,235.91147015631927
MS,Corp,BBG0036X1KT7,US617482V925,US912810TZ12,MS 6 3/8 07/24/42,MORGAN STANLEY,GLOBAL,6.375,FIXED,30/360,2,2,2012-07-24,2013-01-24,2012-07-24,2042-07-24,AT MATURITY,Sr Unsecured,2000.0,US,USD,ACTV,29.998631074606433,18.29158110882957,2024-04-08,110.458,111.34,5.463,5.391,110.899,5.427,5.426860384643079,50.70362841988965,13.804134385839198,11.282968892653287,174.33240710894233
MS,Corp,BBG005ZPSLP0,US61760LFM28,US91282CKG59,MS 4.2 02/21/29,MORGAN STANLEY,GLOBAL,4.2,FIXED,30/360,2,2,2014-02-21,2014-08-21,2014-02-21,2029-02-21,AT MATURITY,Sr Unsecured,0.179,US,USD,ACTV,15.000684462696784,4.87337440109514,2024-04-08,93.669,94.166,5.708,5.585,93.91749999999999,5.6465,5.646193327634368,71.80578052881592,4.348336289734469,4.370255670404361,22.45580429445452
MS,Corp,BBG00DF1C1P9,US61761J3R84,US91282CKH33,MS 3 1/8 07/27/26,MORGAN STANLEY,DOMESTIC MTN,3.125,FIXED,30/360,2,2,2016-07-25,2017-01-27,2016-07-25,2026-07-27,AT MATURITY,Sr Unsecured,3000.0,US,USD,ACTV,10.004106776180699,2.299794661190965,2024-04-08,95.328,95.521,5.31,5.217,95.4245,5.2635,5.263368420302869,35.17983280269942,2.1291889819578347,2.192950080567216,5.987333942076054
MS,Corp,BBG008KF2W76,US61761JZN26,US91282CKE02,MS 3.95 04/23/27,MORGAN STANLEY,GLOBAL,3.95,FIXED,30/360,2,2,2015-04-23,2015-10-23,2015-04-23,2027-04-23,AT MATURITY,Subordinated,2000.0,US,USD,ACTV,12.0,3.0390143737166326,2024-04-08,96.162,96.472,5.335,5.221,96.31700000000001,5.2780000000000005,5.278136245906352,36.427643501357714,2.805016848717378,2.801947521109413,9.609714500316265
ORCL,Corp,BBG0000CCZ38,US68389XAE58,US91282CJZ59,ORCL 6 1/2 04/15/38,ORACLE CORP,GLOBAL,6.5,FIXED,30/360,2,2,2008-04-09,2008-10-15,2008-04-09,2038-04-15,AT MATURITY,Sr Unsecured,1250.0,US,USD,ACTV,30.015058179329227,14.017796030116358,2024-04-08,107.106,107.794,5.754,5.686,107.44999999999999,5.72,5.7198468156158935,79.57046309169621,11.521309994111052,9.3415781004645,116.30949406882608
ORCL,Corp,BBG00005C1C8,US68389XAH89,US91282CJZ59,ORCL 6 1/8 07/08/39,ORACLE CORP,GLOBAL,6.125,FIXED,30/360,2,2,2009-07-08,2010-01-08,2009-07-08,2039-07-08,AT MATURITY,Sr Unsecured,1250.0,US,USD,ACTV,29.998631074606433,15.247091033538672,2024-04-08,102.95,103.68,5.829,5.758,103.315,5.7935,5.793530943244695,86.82975477115869,11.982830788825447,10.126853455556446,135.81695645512275
ORCL,Corp,BBG0027G8HG9,US68389XAM74,US912810TZ12,ORCL 5 3/8 07/15/40,ORACLE CORP,GLOBAL,5.375,FIXED,30/360,2,2,2011-12-12,2012-01-15,2011-07-15,2040-07-15,AT MATURITY,Sr Unsecured,2240.435,US,USD,ACTV,28.591375770020534,16.268309377138944,2024-04-08,95.32,95.907,5.823,5.765,95.61349999999999,5.7940000000000005,5.794159083813429,86.85889508277009,11.939919416470492,10.853131954889903,155.43072215867923
ORCL,Corp,BBG006R54KG9,US68389XAV73,US91282CJZ59,ORCL 4.3 07/08/34,ORACLE CORP,GLOBAL,4.29999999999999,FIXED,30/360,2,2,2014-07-08,2015-01-08,2014-07-08,2034-07-08,CALLABLE,Sr Unsecured,1750.0,US,USD,ACTV,20.0,10.247775496235455,2024-04-08,90.692,91.065,5.5,5.449,90.8785,5.4745,5.474147824566819,55.38759622976072,8.122758091315095,8.127698485522265,80.12269075496549
ORCL,Corp,BBG006R54KN1,US68389XAW56,US912810TZ12,ORCL 4 1/2 07/08/44,ORACLE CORP,GLOBAL,4.5,FIXED,30/360,2,2,2014-07-08,2015-01-08,2014-07-08,2044-07-08,CALLABLE,Sr Unsecured,1000.0,US,USD,ACTV,30.001368925393567,20.249144421629023,2024-04-08,83.823,84.476,5.876,5.814,84.14949999999999,5.845000000000001,5.844947985559701,91.84384286714163,12.726378984863384,12.855835747864306,223.53074922284117
ORCL,Corp,BBG008LS4TV5,US68389XBD66,US91282CKG59,ORCL 3 1/4 05/15/30,ORACLE CORP,GLOBAL,3.25,FIXED,30/360,2,2,2015-05-05,2015-11-15,2015-05-05,2030-05-15,CALLABLE,Sr Unsecured,500.0,US,USD,ACTV,15.028062970568104,6.099931553730322,2024-04-08,89.638,90.042,5.258,5.175,89.84,5.2165,5.216156773269177,30.102866511711852,5.151635833739352,5.406454720004608,34.11105760086976
ORCL,Corp,BBG008LS4VN9,US68389XBE40,US91282CJZ59,ORCL 3.9 05/15/35,ORACLE CORP,GLOBAL,3.89999999999999,FIXED,30/360,2,2,2015-05-05,2015-11-15,2015-05-05,2035-05-15,CALLABLE,Sr Unsecured,1250.0,US,USD,ACTV,20.027378507871322,11.099247091033538,2024-04-08,86.356,86.776,5.564,5.508,86.566,5.536,5.535917044430973,61.53455171211889,8.44107430599497,8.723027893250066,92.74515529509118
ORCL,Corp,BBG008LS4X46,US68389XBF15,US912810TZ12,ORCL 4 1/8 05/15/45,ORACLE CORP,GLOBAL,4.125,FIXED,30/360,2,2,2015-05-05,2015-11-15,2015-05-05,2045-05-15,CALLABLE,Sr Unsecured,2000.0,US,USD,ACTV,30.028747433264886,21.100616016427104,2024-04-08,78.948,79.483,5.879,5.827,79.21549999999999,5.853,5.852807350457921,92.65643879095916,12.58724950461061,13.31583224728427,241.4355287007227
ORCL,Corp,BBG008LS4XX4,US68389XBG97,US912810TV08,ORCL 4 3/8 05/15/55,ORACLE CORP,GLOBAL,4.375,FIXED,30/360,2,2,2015-05-05,2015-11-15,2015-05-05,2055-05-15,CALLABLE,Sr Unsecured,1250.0,US,USD,ACTV,40.02737850787132,31.09924709103354,2024-04-08,78.085,78.87,5.926,5.859,78.47749999999999,5.8925,5.8921803362667555,96.53049921888893,15.707807532372499,15.836389827576197,379.52424783849347
ORCL,Corp,BBG00D7FYG98,US68389XBH70,US91282CJZ59,ORCL 3.85 07/15/36,ORACLE CORP,GLOBAL,3.85,FIXED,30/360,2,2,2016-07-07,2017-01-15,2016-07-07,2036-07-15,CALLABLE,Sr Unsecured,1250.0,US,USD,ACTV,20.021902806297057,12.268309377138946,2024-04-08,84.11,84.598,5.664,5.602,84.354,5.633,5.6332490198314185,71.01812557714324,9.01726877740483,9.50099151683078,110.2922377567203
ORCL,Corp,BBG00D7FYSW6,US68389XBJ37,US912810TZ12,ORCL 4 07/15/46,ORACLE CORP,GLOBAL,4.0,FIXED,30/360,2,2,2016-07-07,2017-01-15,2016-07-07,2046-07-15,CALLABLE,Sr Unsecured,3000.0,US,USD,ACTV,30.02053388090349,22.26694045174538,2024-04-08,76.946,77.51,5.868,5.813,77.22800000000001,5.8405000000000005,5.840399828943423,91.42687824573441,12.800371412879535,13.919723148470725,264.1275938671623
ORCL,Corp,BBG00D7FYFT8,US68389XBM65,US91282CKH33,ORCL 2.65 07/15/26,ORACLE CORP,GLOBAL,2.64999999999999,FIXED,30/360,2,2,2016-07-07,2017-01-15,2016-07-07,2026-07-15,CALLABLE,Sr Unsecured,3000.0,US,USD,ACTV,10.020533880903491,2.2669404517453797,2024-04-08,94.341,94.501,5.335,5.256,94.42099999999999,5.2955000000000005,5.295406371224284,38.237525528826254,2.0917114448464993,2.1713786179617434,5.86789227024049
ORCL,Corp,BBG00J5HRSQ6,US68389XBN49,US91282CKE02,ORCL 3 1/4 11/15/27,ORACLE CORP,GLOBAL,3.25,FIXED,30/360,2,2,2017-11-09,2018-05-15,2017-11-09,2027-11-15,CALLABLE,Sr Unsecured,2750.0,US,USD,ACTV,10.015058179329227,3.6030116358658453,2024-04-08,93.61,93.843,5.22,5.146,93.7265,5.183,5.183043606579303,26.58772795169121,3.240128406191128,3.335046112322009,13.26125155463692
ORCL,Corp,BBG00J5HRSG7,US68389XBP96,US91282CJZ59,ORCL 3.8 11/15/37,ORACLE CORP,GLOBAL,3.79999999999999,FIXED,30/360,2,2,2017-11-09,2018-05-15,2017-11-09,2037-11-15,CALLABLE,Sr Unsecured,1750.0,US,USD,ACTV,20.016427104722794,13.604380561259411,2024-04-08,82.185,82.694,5.7,5.639,82.43950000000001,5.6695,5.669520326350706,74.50906942839669,9.597581132436027,10.198859893693177,129.55860328889287
ORCL,Corp,BBG00J5HST74,US68389XBQ79,US912810TZ12,ORCL 4 11/15/47,ORACLE CORP,GLOBAL,4.0,FIXED,30/360,2,2,2017-11-09,2018-05-15,2017-11-09,2047-11-15,CALLABLE,Sr Unsecured,2250.0,US,USD,ACTV,30.015058179329227,23.603011635865844,2024-04-08,76.13,76.739,5.884,5.826,76.4345,5.855,5.854600711911914,92.79477479349238,13.179628892859412,14.243596463908336,282.7175719057876
ORCL,Corp,BBG00SXGDG79,US68389XBU81,US91282CKE02,ORCL 2.8 04/01/27,ORACLE CORP,GLOBAL,2.79999999999999,FIXED,30/360,2,2,2020-04-01,2020-10-01,2020-04-01,2027-04-01,CALLABLE,Sr Unsecured,2250.0,US,USD,ACTV,6.997946611909651,2.9787816563997263,2024-04-08,93.352,93.533,5.242,5.173,93.4425,5.2075,5.20755571871996,29.318507888969812,2.6944883648295614,2.837040334312273,9.612688259273183
ORCL,Corp,BBG00SXGDGF0,US68389XBV64,US91282CKG59,ORCL 2.95 04/01/30,ORACLE CORP,GLOBAL,2.95,FIXED,30/360,2,2,2020-04-01,2020-10-01,2020-04-01,2030-04-01,CALLABLE,Sr Unsecured,3250.0,US,USD,ACTV,9.998631074606434,5.979466119096509,2024-04-08,88.029,88.338,5.315,5.249,88.1835,5.282,5.281708128750324,36.42195143640535,5.01378018928169,5.423138409613739,33.70827377591398
ORCL,Corp,BBG00SXGDGM2,US68389XBW48,US912810TZ12,ORCL 3.6 04/01/40,ORACLE CORP,GLOBAL,3.6,FIXED,30/360,2,2,2020-04-01,2020-10-01,2020-04-01,2040-04-01,CALLABLE,Sr Unsecured,3000.0,US,USD,ACTV,20.0,15.980835044490075,2024-04-08,77.308,77.74,5.797,5.748,77.524,5.7725,5.772753313928843,84.71442392551243,10.378408874074415,11.717571088132297,171.45072146768808
ORCL,Corp,BBG00SXGDGX0,US68389XBX21,US912810TV08,ORCL 3.6 04/01/50,ORACLE CORP,GLOBAL,3.6,FIXED,30/360,2,2,2020-04-01,2020-10-01,2020-04-01,2050-04-01,CALLABLE,Sr Unsecured,4500.0,US,USD,ACTV,29.998631074606433,25.97946611909651,2024-04-08,70.41,70.927,5.824,5.774,70.6685,5.7989999999999995,5.799014107137918,87.32320278355458,13.205906456170329,15.566142982030183,336.3825579149919
ORCL,Corp,BBG00SXGDH40,US68389XBY04,US912810TV08,ORCL 3.85 04/01/60,ORACLE CORP,GLOBAL,3.85,FIXED,30/360,2,2,2020-04-01,2020-10-01,2020-04-01,2060-04-01,CALLABLE,Sr Unsecured,3500.0,US,USD,ACTV,40.0,35.98083504449008,2024-04-08,69.372,69.99,5.915,5.86,69.681,5.8875,5.8876646436750875,96.04333126844311,15.514716176572366,17.461921755281704,468.64899722000314
ORCL,Corp,BBG00ZS0BPP6,US68389XBZ78,US912810TZ12,ORCL 3.65 03/25/41,ORACLE CORP,GLOBAL,3.64999999999999,FIXED,30/360,2,2,2021-03-24,2021-09-25,2021-03-24,2041-03-25,CALLABLE,Sr Unsecured,2250.0,US,USD,ACTV,20.00273785078713,16.960985626283367,2024-04-08,76.852,77.391,5.815,5.756,77.1215,5.785500000000001,5.7851600103080285,86.03893791143199,10.747109268001827,12.151550023806285,186.69769473411665
ORCL,Corp,BBG00ZS0BPT2,US68389XCA19,US912810TV08,ORCL 3.95 03/25/51,ORACLE CORP,GLOBAL,3.95,FIXED,30/360,2,2,2021-03-24,2021-09-25,2021-03-24,2051-03-25,CALLABLE,Sr Unsecured,3250.0,US,USD,ACTV,30.001368925393567,26.9596167008898,2024-04-08,74.384,74.932,5.85,5.8,74.658,5.824999999999999,5.824767463654279,89.92536779580422,13.976629408922157,15.504418170494866,340.47450454427576
ORCL,Corp,BBG00ZS0BPY6,US68389XCB91,US912810TV08,ORCL 4.1 03/25/61,ORACLE CORP,GLOBAL,4.09999999999999,FIXED,30/360,2,2,2021-03-24,2021-09-25,2021-03-24,2061-03-25,CALLABLE,Sr Unsecured,1500.0,US,USD,ACTV,40.002737850787135,36.96098562628337,2024-04-08,72.815,73.573,5.92,5.855,73.19399999999999,5.8875,5.887401057394267,96.06908174613115,16.20882498202391,17.36799187220107,469.7597105346224
ORCL,Corp,BBG00ZS0BNP1,US68389XCC74,US91282CKH33,ORCL 1.65 03/25/26,ORACLE CORP,GLOBAL,1.64999999999999,FIXED,30/360,2,2,2021-03-24,2021-09-25,2021-03-24,2026-03-25,CALLABLE,Sr Unsecured,2750.0,US,USD,ACTV,5.002053388090349,1.9603011635865846,2024-04-08,93.171,93.331,5.37,5.279,93.251,5.3245000000000005,5.324268721044064,41.47669179423068,1.798318918760443,1.9089726728046388,4.603305036506138
ORCL,Corp,BBG00ZS0BP03,US68389XCD57,US91282CKG59,ORCL 2.3 03/25/28,ORACLE CORP,GLOBAL,2.29999999999999,FIXED,30/360,2,2,2021-03-24,2021-09-25,2021-03-24,2028-03-25,CALLABLE,Sr Unsecured,2000.0,US,USD,ACTV,7.003422313483915,3.9616700889801506,2024-04-08,89.722,89.922,5.207,5.146,89.822,5.1765,5.176404127598919,26.24603930918379,3.4536725725275947,3.749592491290141,16.273316339818294
ORCL,Corp,BBG00ZS0BP85,US68389XCE31,US91282CJZ59,ORCL 2 7/8 03/25/31,ORACLE CORP,GLOBAL,2.875,FIXED,30/360,2,2,2021-03-24,2021-09-25,2021-03-24,2031-03-25,CALLABLE,Sr Unsecured,3250.0,US,USD,ACTV,10.001368925393566,6.959616700889802,2024-04-08,85.884,86.2,5.329,5.269,86.042,5.2989999999999995,5.29937966912985,38.38672293223113,5.651250431930561,6.221290502672321,44.31650568320636
ORCL,Corp,BBG01BFF10D8,US68389XCH61,US91282CKG59,ORCL 6.15 11/09/29,ORACLE CORP,GLOBAL,6.15,FIXED,30/360,2,2,2022-11-09,2023-05-09,2022-11-09,2029-11-09,CALLABLE,Sr Unsecured,1250.0,US,USD,ACTV,7.000684462696783,5.587953456536619,2024-04-08,104.405,104.683,5.206,5.148,104.54400000000001,5.177,5.200301967561244,28.174833959202136,5.1832629754956985,4.664234815021145,26.626783217136104
ORCL,Corp,BBG01BFF10W7,US68389XCJ28,US91282CJZ59,ORCL 6 1/4 11/09/32,ORACLE CORP,GLOBAL,6.25,FIXED,30/360,2,2,2022-11-09,2023-05-09,2022-11-09,2032-11-09,CALLABLE,Sr Unsecured,2250.0,US,USD,ACTV,10.001368925393566,8.588637919233403,2024-04-08,105.516,105.898,5.419,5.363,105.707,5.391,5.409019373357296,48.767496273462264,7.638730606343583,6.611574829377641,54.64501547754477
ORCL,Corp,BBG01BFF1128,US68389XCK90,US912810TV08,ORCL 6.9 11/09/52,ORACLE CORP,GLOBAL,6.9,FIXED,30/360,2,2,2022-11-09,2023-05-09,2022-11-09,2052-11-09,CALLABLE,Sr Unsecured,2500.0,US,USD,ACTV,30.001368925393567,28.588637919233403,2024-04-08,112.473,113.222,5.978,5.927,112.8475,5.9525,5.958239392191173,102.98624847673918,19.46360275650584,13.924706152454931,296.6409786479282
ORCL,Corp,BBG01DZ9FPC7,US68389XCM56,US91282CKG59,ORCL 4 1/2 05/06/28,ORACLE CORP,GLOBAL,4.5,FIXED,30/360,2,2,2023-02-06,2023-11-06,2023-02-06,2028-05-06,CALLABLE,Sr Unsecured,750.0,US,USD,ACTV,5.245722108145106,4.076659822039699,2024-04-08,97.787,98.014,5.108,5.045,97.9005,5.076499999999999,5.076220177114009,16.21760467933924,3.7212134792042075,3.6494162249004756,16.033116114402397
ORCL,Corp,BBG01DZ9FPG3,US68389XCN30,US91282CKG59,ORCL 4.65 05/06/30,ORACLE CORP,GLOBAL,4.65,FIXED,30/360,2,2,2023-02-06,2023-11-06,2023-02-06,2030-05-06,CALLABLE,Sr Unsecured,750.0,US,USD,ACTV,7.24435318275154,6.075290896646133,2024-04-08,97.1,97.425,5.213,5.148,97.26249999999999,5.1805,5.180494599044323,26.547449578138288,5.352192564209377,5.1838160294829905,32.19624318800467
ORCL,Corp,BBG01DZ9FPR1,US68389XCP87,US91282CJZ59,ORCL 4.9 02/06/33,ORACLE CORP,GLOBAL,4.9,FIXED,30/360,2,2,2023-02-06,2023-08-06,2023-02-06,2033-02-06,CALLABLE,Sr Unsecured,1500.0,US,USD,ACTV,10.001368925393566,8.83230663928816,2024-04-08,96.443,96.822,5.411,5.356,96.6325,5.3835,5.38344793766737,46.09481085110586,7.418602765987913,7.114184005897314,61.139867521266964
ORCL,Corp,BBG01DZ9FPY3,US68389XCQ60,US912810TV08,ORCL 5.55 02/06/53,ORACLE CORP,GLOBAL,5.54999999999999,FIXED,30/360,2,2,2023-02-06,2023-08-06,2023-02-06,2053-02-06,CALLABLE,Sr Unsecured,2250.0,US,USD,ACTV,30.001368925393567,28.83230663928816,2024-04-08,95.402,96.066,5.882,5.833,95.73400000000001,5.8575,5.857599169760941,92.98544698220795,17.21962797429105,14.770082473664052,325.58051224592566
VZ,Corp,BBG00000BHR9,US92343VAF13,US91282CJZ59,VZ 6 1/4 04/01/37,VERIZON COMMUNICATIONS,US DOMESTIC,6.25,FIXED,30/360,2,2,2007-04-03,2007-10-01,2007-04-03,2037-04-01,AT MATURITY,Sr Unsecured,241.298,US,USD,ACTV,29.9958932238193,12.980150581793293,2024-04-08,104.526,105.779,5.75,5.617,105.1525,5.6835,5.683049354702234,75.895048248615,10.719371214434522,9.168552952214457,107.5165651992233
VZ,Corp,BBG0000M1DD6,US92343VAK08,US91282CJZ59,VZ 6.4 02/15/38,VERIZON COMMUNICATIONS,GLOBAL,6.4,FIXED,30/360,2,2,2008-02-12,2008-08-15,2008-02-12,2038-02-15,AT MATURITY,Sr Unsecured,172.067,US,USD,ACTV,30.00958247775496,13.856262833675565,2024-04-08,103.048,107.497,6.07,5.613,105.27250000000001,5.8415,5.8385224641648605,91.05594065216462,11.372145890964843,9.476398621675218,117.02424797574373
VZ,Corp,BBG0027BCJ08,US92343VBE39,US912810TZ12,VZ 4 3/4 11/01/41,VERIZON COMMUNICATIONS,GLOBAL,4.75,FIXED,30/360,2,2,2011-11-03,2012-05-01,2011-11-03,2041-11-01,AT MATURITY,Sr Unsecured,487.801,US,USD,ACTV,29.9958932238193,17.56605065023956,2024-04-08,92.13,92.972,5.452,5.373,92.55099999999999,5.4125,5.412298001348974,49.161826589218364,11.944030381937042,11.564674662218922,178.45510358888905
VZ,Corp,BBG003LZSS91,US92343VBG86,US912810TZ12,VZ 3.85 11/01/42,VERIZON COMMUNICATIONS,GLOBAL,3.85,FIXED,30/360,2,2,2012-11-07,2013-05-01,2012-11-07,2042-11-01,CALLABLE,Sr Unsecured,715.499,US,USD,ACTV,29.982203969883642,18.56536618754278,2024-04-08,80.111,80.84,5.585,5.512,80.47550000000001,5.5485,5.548111797124148,62.556073011138174,11.456534255089892,12.509627353153526,206.10015814470452
VZ,Corp,BBG00580D503,US92343VBS25,US91282CJZ59,VZ 6.4 09/15/33,VERIZON COMMUNICATIONS,GLOBAL,6.4,FIXED,30/360,2,2,2013-09-18,2014-03-15,2013-09-18,2033-09-15,AT MATURITY,Sr Unsecured,354.154,US,USD,ACTV,19.991786447638603,9.437371663244353,2024-04-08,107.231,107.896,5.41,5.323,107.5635,5.3665,5.3667932525277156,44.690909300849036,8.351412173554634,7.225282006819386,64.6305583262011
